"No.","Time","Source","Destination","Protocol","Length","Info"
"1516","07:26:20.849418","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","469","Application Data"
"1517","07:26:20.854000","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=3663 Ack=2237 Win=27 Len=0 TSval=748783196 TSecr=119013"
"1518","07:26:20.855285","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"1523","07:26:20.915718","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=2237 Ack=3710 Win=5215 Len=0 TSval=119019 TSecr=748783198"
"1538","07:26:21.554055","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","449","Application Data"
"1725","07:26:21.673954","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=2237 Ack=4093 Win=5215 Len=0 TSval=119095 TSecr=748783897"
"1835","07:26:21.701936","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"1863","07:26:21.707687","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","400","Application Data"
"2074","07:26:21.760042","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=2284 Ack=4427 Win=5215 Len=0 TSval=119104 TSecr=748784050"
"2736","07:26:21.920578","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"2765","07:26:21.926458","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","748","Application Data"
"2785","07:26:21.932423","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=2331 Ack=5109 Win=5215 Len=0 TSval=119121 TSecr=748784269"
"2951","07:26:21.969660","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"3147","07:26:22.017284","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5109 Ack=2378 Win=27 Len=0 TSval=748784360 TSecr=119125"
"3898","07:26:22.197475","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","159","Application Data"
"3911","07:26:22.201026","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=2378 Ack=5202 Win=5215 Len=0 TSval=119148 TSecr=748784540"
"3938","07:26:22.208311","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"3960","07:26:22.213090","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5202 Ack=2425 Win=27 Len=0 TSval=748784556 TSecr=119149"
"4014","07:26:22.227144","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","259","Application Data"
"4031","07:26:22.231788","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5202 Ack=2618 Win=27 Len=0 TSval=748784574 TSecr=119151"
"6026","07:26:22.757232","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","146","Application Data"
"6590","07:26:22.905303","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"6605","07:26:22.909612","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5282 Ack=2665 Win=27 Len=0 TSval=748785252 TSecr=119218"
"7011","07:26:23.016435","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","472","Application Data"
"7031","07:26:23.020732","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5282 Ack=3071 Win=27 Len=0 TSval=748785363 TSecr=119229"
"7039","07:26:23.022048","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"7250","07:26:23.079216","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=3071 Ack=5329 Win=5215 Len=0 TSval=119236 TSecr=748785365"
"7618","07:26:23.173240","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","151","Application Data"
"7633","07:26:23.178828","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=3071 Ack=5414 Win=5215 Len=0 TSval=119246 TSecr=748785516"
"7664","07:26:23.186666","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"7843","07:26:23.233209","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5414 Ack=3118 Win=27 Len=0 TSval=748785576 TSecr=119247"
"8193","07:26:23.326738","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","127","Application Data"
"8221","07:26:23.334037","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"8238","07:26:23.338341","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5475 Ack=3165 Win=27 Len=0 TSval=748785681 TSecr=119261"
"8252","07:26:23.339720","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"8270","07:26:23.346634","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"8298","07:26:23.352080","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","275","Application Data"
"8327","07:26:23.361016","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"8515","07:26:23.409320","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5731 Ack=3259 Win=27 Len=0 TSval=748785752 TSecr=119264"
"8516","07:26:23.411044","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","151","Application Data"
"8575","07:26:23.425052","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"8592","07:26:23.429733","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5816 Ack=3306 Win=27 Len=0 TSval=748785772 TSecr=119270"
"8608","07:26:23.433422","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"8624","07:26:23.437914","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5816 Ack=3353 Win=27 Len=0 TSval=748785781 TSecr=119271"
"12465","07:26:24.457143","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Keep-Alive] https(443)  >  33900 [ACK] Seq=5815 Ack=3353 Win=27 Len=0 TSval=748786800 TSecr=119271"
"12798","07:26:24.544779","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP Keep-Alive ACK] 33900  >  https(443) [ACK] Seq=3353 Ack=5816 Win=5215 Len=0 TSval=119382 TSecr=748785781"
"13595","07:26:24.757440","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","166","Application Data"
"13625","07:26:24.765489","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"13643","07:26:24.769796","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5916 Ack=3400 Win=27 Len=0 TSval=748787112 TSecr=119404"
"13947","07:26:24.850702","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","130","Application Data"
"13965","07:26:24.854901","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5916 Ack=3464 Win=27 Len=0 TSval=748787198 TSecr=119413"
"13980","07:26:24.856375","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"14161","07:26:24.904132","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=3464 Ack=5963 Win=5215 Len=0 TSval=119419 TSecr=748787199"
"14208","07:26:24.917802","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","463","Application Data"
"14226","07:26:24.923623","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"14242","07:26:24.928078","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=3861 Ack=6010 Win=5215 Len=0 TSval=119421 TSecr=748787266"
"15288","07:26:25.197617","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","143","Application Data"
"15918","07:26:25.363810","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=3861 Ack=6087 Win=5215 Len=0 TSval=119464 TSecr=748787540"
"15975","07:26:25.377821","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"16158","07:26:25.425191","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6087 Ack=3908 Win=27 Len=0 TSval=748787768 TSecr=119465"
"19138","07:26:26.173579","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","162","Application Data"
"19990","07:26:26.414416","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"20006","07:26:26.418864","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6183 Ack=3955 Win=27 Len=0 TSval=748788761 TSecr=119570"
"20009","07:26:26.420163","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","162","Application Data"
"20204","07:26:26.475128","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=3955 Ack=6279 Win=5215 Len=0 TSval=119576 TSecr=748788763"
"20266","07:26:26.493329","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"20433","07:26:26.541420","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6279 Ack=4002 Win=27 Len=0 TSval=748788884 TSecr=119578"
"21337","07:26:26.799938","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP ACKed unseen segment] 33900  >  https(443) [ACK] Seq=4002 Ack=6378 Win=5215 Len=0 TSval=119608 TSecr=748789100"
"21338","07:26:26.800073","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"21353","07:26:26.804357","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Previous segment not captured] https(443)  >  33900 [ACK] Seq=6378 Ack=4049 Win=27 Len=0 TSval=748789147 TSecr=119608"
"21808","07:26:26.934886","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP ACKed unseen segment] https(443)  >  33900 [ACK] Seq=6378 Ack=4115 Win=27 Len=0 TSval=748789277 TSecr=119621"
"21810","07:26:26.936014","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"21987","07:26:26.983221","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP ACKed unseen segment] [TCP Previous segment not captured] 33900  >  https(443) [ACK] Seq=4115 Ack=6425 Win=5215 Len=0 TSval=119627 TSecr=748789279"
"26191","07:26:28.197953","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","146","[TCP ACKed unseen segment] , Application Data"
"26222","07:26:28.207170","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4115 Ack=6505 Win=5215 Len=0 TSval=119748 TSecr=748790540"
"26236","07:26:28.208781","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"26405","07:26:28.257181","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6505 Ack=4162 Win=27 Len=0 TSval=748790600 TSecr=119749"
"29314","07:26:29.095587","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","166","Application Data"
"29853","07:26:29.255374","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"29878","07:26:29.259904","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6605 Ack=4209 Win=27 Len=0 TSval=748791602 TSecr=119854"
"29886","07:26:29.261188","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","159","Application Data"
"29992","07:26:29.289809","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"30225","07:26:29.357150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6698 Ack=4256 Win=27 Len=0 TSval=748791700 TSecr=119857"
"30331","07:26:29.390542","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","130","Application Data"
"30347","07:26:29.394800","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6698 Ack=4320 Win=27 Len=0 TSval=748791737 TSecr=119867"
"30361","07:26:29.396074","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"30409","07:26:29.411446","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","159","Application Data"
"30496","07:26:29.436762","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4320 Ack=6838 Win=5215 Len=0 TSval=119872 TSecr=748791739"
"30529","07:26:29.448083","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"30692","07:26:29.493178","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6838 Ack=4367 Win=27 Len=0 TSval=748791836 TSecr=119873"
"30739","07:26:29.507894","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","468","Application Data"
"30756","07:26:29.512634","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6838 Ack=4769 Win=27 Len=0 TSval=748791855 TSecr=119878"
"30769","07:26:29.513778","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"30943","07:26:29.565037","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4769 Ack=6885 Win=5215 Len=0 TSval=119885 TSecr=748791856"
"32753","07:26:30.086242","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","151","Application Data"
"32771","07:26:30.092833","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4769 Ack=6970 Win=5215 Len=0 TSval=119937 TSecr=748792429"
"32785","07:26:30.095676","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"32959","07:26:30.145443","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6970 Ack=4816 Win=27 Len=0 TSval=748792488 TSecr=119938"
"36192","07:26:31.095816","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","167","Application Data"
"36224","07:26:31.102153","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"36239","07:26:31.106742","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7071 Ack=4863 Win=27 Len=0 TSval=748793449 TSecr=120039"
"36531","07:26:31.191563","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","132","Application Data"
"36546","07:26:31.195829","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7071 Ack=4929 Win=27 Len=0 TSval=748793538 TSecr=120047"
"36559","07:26:31.204002","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP ACKed unseen segment] 33900  >  https(443) [ACK] Seq=4929 Ack=7194 Win=5215 Len=0 TSval=120049 TSecr=748793540"
"36587","07:26:31.210881","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"36762","07:26:31.261293","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Previous segment not captured] https(443)  >  33900 [ACK] Seq=7194 Ack=4976 Win=27 Len=0 TSval=748793604 TSecr=120049"
"39930","07:26:32.174118","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","143","Application Data"
"40207","07:26:32.249254","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"40224","07:26:32.253386","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7271 Ack=5023 Win=27 Len=0 TSval=748794596 TSecr=120153"
"40391","07:26:32.302562","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","259","Application Data"
"40407","07:26:32.306803","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7271 Ack=5216 Win=27 Len=0 TSval=748794649 TSecr=120158"
"40781","07:26:32.411781","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","143","Application Data"
"40887","07:26:32.441615","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"40976","07:26:32.470402","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","259","Application Data"
"40995","07:26:32.475057","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7348 Ack=5456 Win=27 Len=0 TSval=748794817 TSecr=120175"
"43138","07:26:33.086718","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","162","Application Data"
"43172","07:26:33.095734","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"43185","07:26:33.100345","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7444 Ack=5503 Win=27 Len=0 TSval=748795443 TSecr=120238"
"47041","07:26:34.198704","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","147","Application Data"
"47095","07:26:34.214966","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"47117","07:26:34.219119","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7525 Ack=5550 Win=27 Len=0 TSval=748796562 TSecr=120349"
"49701","07:26:34.963974","166.104.142.150","fw-update2.smartthings.com","TCP","74","36554  >  https(443) [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=120425 TSecr=0 WS=32"
"50480","07:26:35.187302","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"50494","07:26:35.191676","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Previous segment not captured] https(443)  >  33900 [ACK] Seq=7605 Ack=5597 Win=27 Len=0 TSval=748797534 TSecr=120447"
"50526","07:26:35.202567","fw-update2.smartthings.com","166.104.142.150","TCP","74","https(443)  >  36554 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM=1 TSval=3529975794 TSecr=120425 WS=256"
"50574","07:26:35.214847","166.104.142.150","fw-update2.smartthings.com","TCP","66","36554  >  https(443) [ACK] Seq=1 Ack=1 Win=29216 Len=0 TSval=120450 TSecr=3529975794"
"50584","07:26:35.218785","166.104.142.150","fw-update2.smartthings.com","TLSv1.2","359","Client Hello"
"51285","07:26:35.422275","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"51301","07:26:35.426503","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Previous segment not captured] https(443)  >  33900 [ACK] Seq=7685 Ack=5644 Win=27 Len=0 TSval=748797769 TSecr=120471"
"51421","07:26:35.457663","fw-update2.smartthings.com","166.104.142.150","TCP","66","https(443)  >  36554 [ACK] Seq=1 Ack=294 Win=28160 Len=0 TSval=3529976050 TSecr=120450"
"51422","07:26:35.458038","fw-update2.smartthings.com","166.104.142.150","TLSv1.2","289","[TCP Previous segment not captured] , Ignored Unknown Record"
"51424","07:26:35.458343","fw-update2.smartthings.com","166.104.142.150","TCP","1514","[TCP Out-Of-Order] https(443)  >  36554 [ACK] Seq=1 Ack=294 Win=28160 Len=1448 TSval=3529976050 TSecr=120450"
"51438","07:26:35.463425","166.104.142.150","fw-update2.smartthings.com","TCP","78","[TCP Window Update] 36554  >  https(443) [ACK] Seq=294 Ack=1 Win=30272 Len=0 TSval=120475 TSecr=3529976050 SLE=1449 SRE=1672"
"51451","07:26:35.466556","166.104.142.150","fw-update2.smartthings.com","TCP","66","36554  >  https(443) [ACK] Seq=294 Ack=1672 Win=33184 Len=0 TSval=120475 TSecr=3529976050"
"51482","07:26:35.479687","166.104.142.150","fw-update2.smartthings.com","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"52341","07:26:35.718801","fw-update2.smartthings.com","166.104.142.150","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"52358","07:26:35.724345","166.104.142.150","fw-update2.smartthings.com","TLSv1.2","126","Application Data"
"53189","07:26:35.963334","fw-update2.smartthings.com","166.104.142.150","TLSv1.2","111","Application Data"
"53321","07:26:36.008887","166.104.142.150","fw-update2.smartthings.com","TCP","66","36554  >  https(443) [ACK] Seq=480 Ack=1768 Win=33184 Len=0 TSval=120530 TSecr=3529976555"
"53614","07:26:36.087051","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","159","Application Data"
"54476","07:26:36.333249","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","159","[TCP Retransmission] https(443)  >  33900 [PSH, ACK] Seq=7685 Ack=5644 Win=27 Len=93 TSval=748798675 TSecr=120471"
"54677","07:26:36.390748","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","78","[TCP ACKed unseen segment] 33900  >  https(443) [ACK] Seq=5644 Ack=7778 Win=5215 Len=0 TSval=120567 TSecr=748798675 SLE=7685 SRE=7778"
"54837","07:26:36.438021","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"54850","07:26:36.442161","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7778 Ack=5691 Win=27 Len=0 TSval=748798784 TSecr=120572"
"54984","07:26:36.483582","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","259","Application Data"
"55000","07:26:36.487875","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7778 Ack=5884 Win=27 Len=0 TSval=748798830 TSecr=120577"
"57006","07:26:37.075282","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP ACKed unseen segment] 33900  >  https(443) [ACK] Seq=5884 Ack=7863 Win=5215 Len=0 TSval=120636 TSecr=748799411"
"57048","07:26:37.085533","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"57064","07:26:37.090281","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Previous segment not captured] https(443)  >  33900 [ACK] Seq=7863 Ack=5931 Win=27 Len=0 TSval=748799432 TSecr=120637"
"58347","07:26:37.450859","166.104.142.150","fw-update2.smartthings.com","TLSv1.2","386","Application Data"
"59178","07:26:37.689936","fw-update2.smartthings.com","166.104.142.150","TLSv1.2","120","Application Data"
"59677","07:26:37.824226","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","145","[TCP ACKed unseen segment] , Application Data"
"59678","07:26:37.824431","166.104.142.150","fw-update2.smartthings.com","TCP","66","36554  >  https(443) [ACK] Seq=800 Ack=1822 Win=33184 Len=0 TSval=120711 TSecr=3529978282"
